FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,MEF2C,-1.318304428
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,MYD88,0.52729852
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NFATC2,0.43306499
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NFKB1,0.438616038
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NFKBIA,-0.419349457
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NFKBIZ,-1.298233435
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NLRP3,1.921427531
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NMI,-0.290872833
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NOD1,-0.922211086
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NOD2,-1.419416111
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NOP53,-0.619648378
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NR1D1,0.35919905
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NR1H4,-1.811501096
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,NR4A3,2.688072338
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,OAS3,0.209874549
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,OTUD4,0.41989831
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PDE4D,-0.394570722
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PELI1,-0.836250139
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PHPT1,-0.240817455
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PIGR,-0.270309577
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PIK3AP1,0.355988933
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PIK3R1,0.262736406
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PLA2G6,-0.831861879
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PLCG2,-0.401401802
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PLCL2,-0.378921157
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PRKCE,-0.255739031
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PRKCQ,-1.506833542
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PRKD1,-0.443189667
FEATSI 01_community 01 (GO),FEATSI 01_meta community 01,mmc2_3h,GO:0002764,PRKD2,-0.884399842
